idhogar,Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,escolari,rez_esc,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,pisomoscer,pisocemento,pisonotiene,pisomadera,techozinc,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu5,epared1,epared2,etecho1,etecho2,eviv1,eviv2,dis,female,parentesco1,hogar_nin,hogar_adul,hogar_mayor,hogar_total,edjefe,edjefa,meaneduc,instlevel6,instlevel7,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,age,paga_arriendo,tiene_retraso,ed_jefe_final,sin_jefe_educado,Target
f209c8c27,ID_cb37dfdfe,0.0,0,6,0,1,1,1,2.0,11.666666666666666,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1.0,2.0,1.0,3.0,0,17,17.5,0,0,1,3,1.0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,47.333333333333336,0,0,17,0,0
f238d9114,ID_a95ddec05,15000.0,0,1,0,1,0,0,0.0,6.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0.0,1.0,0.0,1.0,0,6,6.0,0,0,0,1,1.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,62.0,1,0,6,0,1
f24427b62,ID_cbdc05267,0.0,0,5,0,1,1,1,1.0,3.5,1.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,3,0,3.0,0,0,0,3,1.3333334,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,22.75,0,1,3,0,1
f278fd7b0,ID_e54214a13,80000.0,0,4,0,1,1,0,0.0,9.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,7,0,9.0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,34.666666666666664,1,1,7,0,1
f29067293,ID_d119c32be,0.0,0,5,0,1,1,1,1.0,5.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,4,0,5.0,0,0,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,40.333333333333336,0,1,4,0,0
f2a4643de,ID_28165e062,0.0,0,4,0,1,1,0,0.0,6.0,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.0,1.0,0.0,1.0,6,0,6.0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,48.0,0,0,6,0,0
f2a4cd356,ID_fff699d59,150000.0,1,5,0,1,1,0,0.0,4.0,2.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8.0,2.0,0.0,10.0,0,5,11.0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,12.9,1,1,5,0,1
f2bfa75c4,ID_b84170356,150000.0,1,3,0,0,1,0,0.0,2.3333333333333335,1.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,4.0,2.0,0.0,6.0,6,0,9.5,0,0,0,1,6.0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,10.0,1,1,6,0,0
f2cb6acbd,ID_4b9da42fa,150000.0,0,5,0,1,1,1,1.0,15.5,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,2.0,0.0,2.0,0,16,15.5,0,0,0,2,1.0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,23.5,1,0,16,0,0
f2ce59637,ID_60f42ff08,0.0,0,4,0,1,1,0,0.0,4.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2.0,2.0,2.0,0,3,4.0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,81.5,0,0,3,0,1
f2ed4871d,ID_ed05b75ae,0.0,0,4,0,1,1,0,0.0,4.2,3.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2.0,3.0,1.0,5.0,1,0,5.0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,34.4,0,1,1,0,1
f31a648d8,ID_db63cdc18,0.0,0,6,0,1,1,0,0.0,5.8,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1.0,4.0,0.0,5.0,4,0,7.25,0,0,0,4,1.25,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,39.0,0,0,4,0,0
f343835ca,ID_f5486c6af,0.0,0,7,0,1,1,0,0.0,6.2,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.0,4.0,1.0,5.0,4,0,7.75,0,0,0,4,1.25,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,47.0,0,0,4,0,1
f34cdf4ae,ID_18847a646,50000.0,0,1,0,1,0,0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.0,1.0,0.0,1.0,1,0,1.0,0,0,0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,34.0,1,0,1,0,0
f36033ff7,ID_4debcba3a,0.0,0,5,0,1,1,1,1.0,11.0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,11,0,11.0,0,0,0,3,0.33333334,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,1,63.0,0,0,11,0,0
f39a29177,ID_8cbe79392,0.0,0,4,0,1,1,0,0.0,3.6,3.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,3.0,2.0,0.0,5.0,0,4,5.0,0,0,0,2,2.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,23.4,0,1,4,0,0
f3b24c98e,ID_c3017cf5b,0.0,0,3,0,1,1,0,0.0,4.0,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,2.0,0.0,3.0,0,6,6.0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,19.0,0,0,6,0,0
f3b7584c0,ID_329d68d0c,0.0,0,4,0,1,1,0,0.0,6.0,0.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.0,1.0,0.0,1.0,0,6,6.0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,62.0,0,0,6,0,0
f3f6b1859,ID_f89341453,0.0,0,6,0,1,1,0,0.0,10.25,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0.0,4.0,1.0,4.0,0,16,10.25,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,45.25,0,0,16,0,0
f3f9004c6,ID_60561fd2d,0.0,0,3,0,1,1,0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,1.0,0.0,1.0,0,0,0.0,0,0,0,1,1.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,54.0,0,0,0,1,0
f3fa7fd40,ID_8926fb724,0.0,0,5,0,1,1,0,0.0,10.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,0,15,17.0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,26.5,0,1,15,0,0
f408ae233,ID_c5de47a9e,0.0,0,5,0,1,1,0,0.0,5.333333333333333,1.0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,2.0,0.0,3.0,0,3,4.5,0,0,0,4,1.5,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,42.333333333333336,0,1,3,0,1
f48361ed1,ID_fb93dc8c3,0.0,0,5,0,1,1,0,0.0,6.333333333333333,0.0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1.0,2.0,0.0,3.0,6,0,6.0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,31.333333333333332,0,1,6,0,0
f48d96a60,ID_c96e06641,0.0,0,3,0,1,1,0,0.0,6.0,4.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,0,6,6.0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,35.333333333333336,0,1,6,0,1
f490fca61,ID_21258a6ab,0.0,0,4,0,1,1,0,0.0,11.0,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0,11,11.0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,61.0,0,0,11,0,0
f4b234abf,ID_bd3c1bba0,0.0,0,4,0,1,1,0,0.0,7.5,1.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,2.0,0,6,6.0,0,0,0,2,1.0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,28.0,0,1,6,0,0
f4c24301a,ID_cb9fd26d1,0.0,0,5,0,1,1,0,0.0,13.5,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,11,0,13.5,0,0,0,3,0.66666669,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,52.5,0,0,11,0,0
f4ca4eee6,ID_e5d1b4214,482800.0000000065,0,6,0,1,1,1,1.0,16.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.0,0.0,3.0,0,17,16.0,0,0,0,4,0.75,0,0,1,0,0,1,1,1,3,1,0,0,0,0,0,1,38.333333333333336,1,0,17,0,0
f4e7c6193,ID_e986429fd,0.0,0,4,0,1,1,0,0.0,3.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1.0,1.0,0.0,2.0,0,0,6.0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,35.0,0,0,0,1,0
f50ce08e0,ID_e1eb4b85b,150000.0,0,5,0,1,1,1,1.0,8.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,2.0,0.0,2.0,0,11,8.5,0,0,0,2,1.0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,38.5,1,0,11,0,0
f50d4d5f8,ID_f186062e3,0.0,0,4,0,1,1,0,0.0,9.8,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,4.0,1.0,5.0,11,0,12.25,0,0,0,3,1.6666666,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,1,42.6,0,0,11,0,0
f525a50fb,ID_67acf8563,0.0,0,6,0,1,1,1,2.0,11.666666666666666,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,0,14,17.5,0,0,1,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,33.0,0,0,14,0,0
f52604832,ID_6ed3fdb12,0.0,0,6,0,1,1,0,0.0,4.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0.0,2.0,1.0,2.0,8,0,4.0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,62.5,0,0,8,0,0
f527d75a8,ID_950fe99dc,0.0,0,5,0,1,1,0,0.0,6.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,1.0,2.0,0,3,6.5,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,52.0,0,0,3,0,0
f54bc4b11,ID_9d3a4a75c,0.0,0,4,0,1,1,1,1.0,6.5,0.0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2.0,2.0,0.0,4.0,12,0,12.0,0,1,0,2,2.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,20.5,0,1,12,0,0
f559d662f,ID_e3985d912,140000.0,0,4,0,1,1,0,0.0,6.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.0,3.0,2.0,3.0,0,0,6.0,0,1,0,2,1.5,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,66.33333333333333,1,0,0,1,0
f55c4fc94,ID_fbd46a88b,350000.0,0,6,0,1,1,1,2.0,11.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.0,2.0,0.0,5.0,17,0,21.5,1,0,1,3,1.6666666,0,1,0,0,0,1,0,1,4,1,0,0,0,0,0,1,26.6,1,1,17,0,0
f56d79fed,ID_a6bb9e1a6,120000.0,0,5,0,1,1,0,0.0,9.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.0,0.0,3.0,0,8,9.0,0,0,0,3,1.0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,42.333333333333336,1,0,8,0,0
f5d4cebe4,ID_d1959dd29,0.0,0,3,0,1,1,0,0.0,3.6666666666666665,0.0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,4.0,2.0,0.0,6.0,6,0,6.0,0,0,0,2,3.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,15.166666666666666,0,1,6,0,1
f5f3c8c37,ID_cc9ae0c9c,0.0,0,6,0,1,1,0,0.0,4.2,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.0,2.0,0.0,5.0,9,0,7.5,0,0,0,4,1.25,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,22.6,0,1,9,0,0
f5fbf88a5,ID_e040f6b08,0.0,0,6,0,1,1,0,0.0,5.333333333333333,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,1.0,0.0,3.0,5,0,16.0,0,0,0,4,0.75,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,0,15.0,0,0,5,0,0
f60666d2d,ID_d0c44f100,50000.0,0,4,0,1,1,1,1.0,7.0,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1.0,2.0,0.0,3.0,0,6,6.0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,33.0,1,1,6,0,0
f623c549b,ID_7988703c0,0.0,0,5,0,1,1,1,1.0,12.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,0,15,12.0,0,0,0,2,1.0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,60.5,0,0,15,0,0
f62fbd6f0,ID_e39397076,0.0,0,4,0,1,1,0,0.0,5.0,3.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,3.0,2.0,0.0,5.0,0,7,6.5,0,0,0,2,2.5,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,22.8,0,1,7,0,0
f6452ea86,ID_8dc36730a,0.0,0,4,0,1,1,0,0.0,10.0,0.0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.0,2.0,1.0,2.0,0,16,10.0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,60.0,0,0,16,0,0
f65e62b91,ID_efc91e9a9,0.0,0,4,0,1,1,0,0.0,6.0,0.0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0.0,1.0,0.0,1.0,0,6,6.0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,47.0,0,0,6,0,1
f67865c2b,ID_fa25720af,0.0,0,9,0,1,1,1,2.0,6.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5.0,2.0,0.0,7.0,0,11,21.0,1,0,0,4,1.75,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,17.428571428571427,0,0,11,0,0
f69665768,ID_fa45b08a1,0.0,0,6,0,1,1,1,2.0,5.0,1.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,2.0,2.0,0.0,4.0,6,0,7.0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,22.25,0,1,6,0,0
f6ef72f82,ID_c6089f499,250000.0,0,6,0,1,1,1,1.0,12.75,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,4.0,0.0,4.0,15,0,12.75,0,0,0,3,1.3333334,0,1,0,0,0,1,1,1,5,1,0,0,0,0,0,1,34.25,1,0,15,0,0
f6f7fdf13,ID_b618bc893,0.0,0,4,0,1,1,0,0.0,6.333333333333333,2.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2.0,1.0,0.0,3.0,0,11,11.0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,18.0,0,1,11,0,0
f78b21d0c,ID_a9f82cba8,0.0,0,6,0,1,1,0,0.0,11.0,0.0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0.0,1.0,0.0,1.0,11,0,11.0,0,0,0,2,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,54.0,0,0,11,0,0
f79444441,ID_a15424b41,0.0,0,6,0,1,1,1,3.0,14.333333333333334,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3.0,0.0,3.0,0,14,14.333332999999998,0,0,0,3,1.0,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,30.0,0,0,14,0,0
f7b421c2c,ID_fade08814,0.0,0,4,0,1,0,0,0.0,6.6,2.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,3.0,2.0,0.0,5.0,6,0,9.5,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,25.8,0,1,6,0,1
f7cab867b,ID_f59a305c8,0.0,0,4,0,1,1,1,1.0,6.5,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,0,7,6.5,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,47.0,0,0,7,0,0
f7eecd059,ID_d9937f98b,20000.0,0,5,0,1,1,1,1.0,6.166666666666667,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.0,3.0,0.0,6.0,9,0,8.666667,1,0,0,4,1.5,0,1,0,0,0,0,0,1,4,0,1,0,0,0,0,1,25.5,1,1,9,0,0
f80ccb0a9,ID_d46aec5f5,0.0,0,4,0,1,1,0,0.0,2.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0.0,2.0,1.0,2.0,0,1,2.0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,73.5,0,0,1,0,1
f81d90468,ID_f795f2c4c,0.0,0,5,0,1,1,1,2.0,5.75,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,2.0,0.0,4.0,0,6,7.5,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,23.5,0,1,6,0,0
f85fc9f64,ID_fcec2705a,100000.0,0,6,0,1,1,0,0.0,9.333333333333334,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.0,4.0,0.0,6.0,6,0,12.5,0,0,0,4,1.5,0,1,0,0,0,0,0,1,6,1,0,0,0,0,0,1,28.833333333333332,1,1,6,0,0
f8680724c,ID_ace4d129e,100000.0,0,6,0,1,1,1,1.0,10.5,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2.0,0.0,2.0,10,0,10.5,0,0,0,4,0.5,0,0,1,0,0,1,0,1,3,0,0,1,0,0,0,1,30.5,1,0,10,0,0
f86c4f7b1,ID_941a42f8a,0.0,0,5,0,1,1,0,0.0,4.25,0.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.0,3.0,0.0,4.0,6,0,5.6666665,0,0,0,3,1.3333334,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0,1,25.0,0,0,6,0,0
f8bcb17ef,ID_ea654fc54,0.0,0,7,0,1,1,1,1.0,8.2,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,5.0,0.0,5.0,0,6,8.199999799999999,0,0,0,4,1.25,1,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,40.0,0,0,6,0,0
f8c706c9d,ID_c6fbf9a17,0.0,0,6,0,1,1,0,0.0,6.142857142857143,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.0,4.0,0.0,7.0,8,0,9.0,0,0,0,4,1.75,0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,20.428571428571427,1,1,8,0,1
f8c889aee,ID_672ca7e33,0.0,0,5,0,1,1,0,0.0,11.333333333333334,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.0,0.0,3.0,13,0,17.0,0,0,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,26.333333333333332,0,0,13,0,0
f8d3c34f4,ID_f873a0903,0.0,0,3,0,1,1,0,0.0,4.0,0.0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1.0,2.0,0.0,3.0,3,0,6.0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,16.333333333333332,0,0,3,0,1
f8dcb85f6,ID_7a00bae9b,78000.0,0,3,0,1,1,0,0.0,8.0,0.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.0,2.0,0.0,2.0,7,0,8.0,0,0,0,2,1.0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,34.0,1,0,7,0,0
f90ed7a26,ID_db48ba954,0.0,0,5,0,1,1,0,0.0,11.0,0.0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,5.0,0.0,5.0,9,0,11.0,1,0,0,3,1.6666666,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,33.4,0,0,9,0,0
