Year,life_expectancy,adult_mortality,alcohol,health_exp_pct_gdp,measles,bmi,gov_health_exp_pct,population,hdi_income,schooling,develop_status,id,log_hiv_aids,log_gdp_per_capita,thinness_avg,vaccination_index,postneonatal_deaths
2007,81.1,65.0,1.6,3082.973535,15,3.9,3.46,4588600.0,0.873,14.1,1,Singapore_2007,0.09531017980432487,10.577058917761116,2.05,96.66666666666667,0
2006,87.0,66.0,1.55,2639.376955,23,3.5,3.66,4401400.0,0.839,13.9,1,Singapore_2006,0.09531017980432487,10.421711525301008,2.05,95.0,0
2005,82.0,69.0,1.49,2356.731479,33,3.2,3.74,4265800.0,0.821,12.6,1,Singapore_2005,0.09531017980432487,10.304638500690993,2.05,96.0,0
2004,79.7,71.0,1.45,204.2481892,96,29.9,3.17,4166700.0,0.82,12.7,1,Singapore_2004,0.09531017980432487,7.917999401547498,2.05,94.66666666666667,0
2003,79.3,73.0,1.43,2263.068326,33,29.6,3.63,4114800.0,0.819,12.7,1,Singapore_2003,0.09531017980432487,10.067926344917197,2.05,95.66666666666667,0
2002,79.0,74.0,2.16,142.0989818,211,29.2,2.84,4176000.0,0.818,12.6,1,Singapore_2002,0.09531017980432487,7.7042857773318145,2.05,94.33333333333333,0
2001,78.7,76.0,2.08,1003.366877,408,28.9,2.37,4138000.0,0.82,12.7,1,Singapore_2001,0.09531017980432487,9.979465809972597,2.05,95.33333333333333,0
2000,78.3,78.0,2.03,1855.828806,141,28.5,2.71,4027900.0,0.81,12.5,1,Singapore_2000,0.09531017980432487,10.07717515209353,2.05,97.66666666666667,0
2015,76.7,19.0,10.6,243.808475,1,59.1,6.35,5423801.0,0.842,15.0,1,Slovakia_2015,0.09531017980432487,9.701371368413994,1.2,96.0,0
2014,76.4,113.0,10.6,250.0773782,0,58.4,8.5,5418649.0,0.841,15.1,1,Slovakia_2014,0.09531017980432487,9.832796811913358,1.2,97.0,0
2013,76.1,114.0,9.89,250.0773782,0,57.8,8.0,5413393.0,0.838,15.0,1,Slovakia_2013,0.09531017980432487,9.80543361206074,1.25,98.0,0
2012,75.8,118.0,10.12,250.0773782,0,57.2,8.15,5407579.0,0.835,15.0,1,Slovakia_2012,0.09531017980432487,9.763823105408154,1.25,99.0,0
2011,75.6,122.0,10.24,250.0773782,0,56.5,7.96,5398384.0,0.829,15.0,1,Slovakia_2011,0.09531017980432487,9.817384853482716,1.25,99.0,0
2010,75.1,124.0,10.13,250.0773782,0,55.9,8.51,5391428.0,0.822,15.0,1,Slovakia_2010,0.09531017980432487,9.718843300372528,1.3,99.0,0
2009,75.0,131.0,10.63,250.0773782,0,55.3,9.15,5386406.0,0.82,14.9,1,Slovakia_2009,0.09531017980432487,9.713355573650196,1.35,99.0,0
2008,74.7,136.0,11.37,250.0773782,0,54.8,8.2,5379233.0,0.813,14.8,1,Slovakia_2008,0.09531017980432487,9.786672797944293,1.35,99.0,0
2007,74.4,14.0,10.58,220.4916851,0,54.2,7.76,5374622.0,0.802,14.5,1,Slovakia_2007,0.09531017980432487,9.564512185696797,1.35,99.0,0
2006,74.3,138.0,10.28,1299.159757,0,53.7,7.35,5373054.0,0.793,14.3,1,Slovakia_2006,0.09531017980432487,9.256460307589736,1.45,99.0,0
2005,74.0,141.0,10.81,1299.159757,0,53.1,7.4,5372807.0,0.784,14.0,1,Slovakia_2005,0.09531017980432487,9.11007795003779,1.45,99.0,0
2004,74.1,138.0,10.03,1299.159757,2,52.6,7.21,5372280.0,0.776,13.8,1,Slovakia_2004,0.09531017980432487,8.975756630519417,1.45,99.0,0
2003,73.8,144.0,9.85,1299.159757,1,52.1,5.82,5373374.0,0.771,13.6,1,Slovakia_2003,0.09531017980432487,8.738254576526122,1.55,98.66666666666667,0
2002,73.7,145.0,10.78,1299.159757,0,51.6,5.63,5376912.0,0.763,13.3,1,Slovakia_2002,0.09531017980432487,8.431635303054591,1.55,98.66666666666667,0
2001,73.3,145.0,10.73,1299.159757,0,51.1,5.5,5378867.0,0.763,13.3,1,Slovakia_2001,0.09531017980432487,8.288031567776464,1.55,99.0,1
2000,73.0,147.0,11.06,1299.159757,0,5.7,5.5,5388720.0,0.761,13.0,1,Slovakia_2000,0.09531017980432487,8.251142139090751,1.65,98.33333333333333,1
2015,88.0,74.0,10.46,31.13492794,18,6.1,9.23,263531.0,0.888,17.3,1,Slovenia_2015,0.09531017980432487,7.912373259373782,1.35,95.33333333333333,0
2014,87.0,76.0,10.46,31.13492794,52,59.5,9.23,26198.0,0.888,17.6,1,Slovenia_2014,0.09531017980432487,5.495826587995318,1.4,95.33333333333333,0
2013,85.0,78.0,9.53,259.7786785,1,58.9,9.29,259953.0,0.878,16.8,1,Slovenia_2013,0.09531017980432487,7.747734130649606,1.4,94.33333333333333,0
2012,82.0,81.0,10.95,3283.024864,2,58.2,9.37,257159.0,0.877,16.8,1,Slovenia_2012,0.09531017980432487,10.020713618446988,1.5,96.33333333333333,0
2011,79.8,84.0,10.61,3343.026219,22,57.6,9.8,252843.0,0.876,17.0,1,Slovenia_2011,0.09531017980432487,10.126080883306773,1.6,95.0,0
2010,79.5,87.0,10.32,3187.496219,2,57.0,9.7,248583.0,0.872,16.9,1,Slovenia_2010,0.09531017980432487,10.062134062385807,1.6,95.0,0
2009,79.1,9.0,10.52,3505.389434,0,56.4,9.38,239669.0,0.873,16.9,1,Slovenia_2009,0.09531017980432487,10.111915269139645,1.7,66.0,0
2008,78.9,96.0,10.94,392.9588536,0,55.8,8.47,221316.0,0.869,16.9,1,Slovenia_2008,0.09531017980432487,7.920378467957081,1.7,86.0,0
2007,78.3,12.0,11.02,3256.724028,0,55.2,7.98,218122.0,0.865,16.8,1,Slovenia_2007,0.09531017980432487,10.07921734464085,1.8,66.66666666666667,0
2006,78.1,17.0,12.26,2724.17807,0,54.7,8.42,26868.0,0.858,16.7,1,Slovenia_2006,0.09531017980432487,9.889749947254357,1.85,97.66666666666667,0
2005,77.5,14.0,11.14,2503.714258,0,54.1,8.5,2474.0,0.853,16.3,1,Slovenia_2005,0.09531017980432487,9.807537568600784,1.95,95.33333333333333,0
2004,77.2,113.0,10.0,235.3785281,0,53.5,8.47,199712.0,0.85,16.6,1,Slovenia_2004,0.09531017980432487,7.454670816212543,2.0,93.33333333333333,0
2003,76.5,119.0,11.58,203.3252124,0,52.9,8.77,1995733.0,0.843,16.1,1,Slovenia_2003,0.09531017980432487,7.3061766648878805,2.05,96.0,0
2002,76.6,117.0,9.29,1617.473418,0,52.3,8.62,199453.0,0.835,15.6,1,Slovenia_2002,0.09531017980432487,9.37720977343261,2.1500000000000004,65.0,0
2001,76.2,124.0,10.8,196.3026243,0,51.8,8.57,19926.0,0.824,14.7,1,Slovenia_2001,0.09531017980432487,7.299997576444594,2.2,94.33333333333333,0
2000,76.0,122.0,11.9,161.4473853,0,51.2,8.26,1988925.0,0.818,14.6,1,Slovenia_2000,0.09531017980432487,7.113741904363737,2.25,94.0,0
2015,69.2,177.0,0.01,3.718438799,0,5.5,5.48,587482.0,0.514,9.6,0,Solomon Islands_2015,0.09531017980432487,7.56185694863999,1.15,98.33333333333333,0
2014,68.8,183.0,0.01,3.718438799,0,49.7,5.5,57554.0,0.512,9.6,0,Solomon Islands_2014,0.09531017980432487,3.422718205215987,1.15,90.0,0
2013,68.8,182.0,0.01,24.73328608,0,48.9,5.42,563513.0,0.509,9.5,0,Solomon Islands_2013,0.09531017980432487,5.2444729260158445,1.15,95.66666666666667,0
2012,68.7,184.0,0.01,247.9492284,0,48.1,5.48,551531.0,0.505,9.4,0,Solomon Islands_2012,0.09531017980432487,7.528165015170574,1.2,99.0,0
2011,68.5,186.0,0.99,229.6687488,0,47.2,5.8,539614.0,0.497,9.4,0,Solomon Islands_2011,0.09531017980432487,7.404789014798097,1.2,99.0,0
2010,68.3,188.0,1.1,29.5207994,0,46.4,7.47,52779.0,0.492,9.3,0,Solomon Islands_2010,0.09531017980432487,7.149483657551443,1.2,37.333333333333336,0
2009,68.1,192.0,1.21,244.3976438,0,45.5,7.92,51679.0,0.494,9.3,0,Solomon Islands_2009,0.09531017980432487,7.055556706613903,1.2,94.0,0
2008,68.0,193.0,1.09,19.74929219,0,44.7,5.97,54477.0,0.489,9.2,0,Solomon Islands_2008,0.09531017980432487,4.842545345838871,1.2,90.66666666666667,0
2007,67.6,2.0,0.85,28.90135229,0,43.8,6.42,49294.0,0.482,9.0,0,Solomon Islands_2007,0.09531017980432487,4.9967467938235135,1.2,37.0,0
2006,67.6,2.0,0.99,240.4851202,0,43.0,6.66,481422.0,0.47,8.4,0,Solomon Islands_2006,0.09531017980432487,6.856103237199803,1.3,99.0,0
2005,67.4,24.0,0.9,25.31155956,0,42.1,7.83,469885.0,0.465,8.3,0,Solomon Islands_2005,0.09531017980432487,4.498418236067779,1.3,60.333333333333336,0
2004,67.1,29.0,1.18,195.5259417,0,41.3,5.64,458324.0,0.459,8.1,0,Solomon Islands_2004,0.09531017980432487,6.708624376208303,1.3,59.666666666666664,0
2003,66.8,215.0,1.18,16.83170578,0,4.4,6.0,446769.0,0.453,8.0,0,Solomon Islands_2003,0.09531017980432487,6.614411532525059,1.3,82.33333333333333,0
2002,66.5,22.0,1.08,156.2847968,0,39.6,6.9,435262.0,0.446,7.3,0,Solomon Islands_2002,0.09531017980432487,6.66690117688778,1.4,77.0,0
2001,66.2,227.0,0.7,325.1114746,0,38.7,6.44,423853.0,0.442,6.6,0,Solomon Islands_2001,0.09531017980432487,6.852048935084044,1.4,85.0,0
2000,65.8,235.0,0.71,4.24926073,0,37.9,4.56,41269.0,0.455,7.2,0,Solomon Islands_2000,0.09531017980432487,5.046765158571207,1.4,85.0,0
2015,55.0,312.0,0.01,3.751715442,7497,24.3,7.15,14039814.0,0.278,3.5,0,Somalia_2015,0.5306282510621704,6.102558594613569,6.5,43.666666666666664,30
2014,54.3,321.0,0.01,3.751715442,10229,23.8,7.15,13616368.0,0.278,3.5,0,Somalia_2014,0.5877866649021191,6.063785208687608,6.6,43.666666666666664,29
2013,54.2,318.0,0.01,3.751715442,3173,23.3,7.15,13205953.0,0.278,3.5,0,Somalia_2013,0.5877866649021191,5.976350909297934,6.699999999999999,43.666666666666664,30
2012,53.1,336.0,0.01,3.751715442,9983,22.9,7.15,12810480.0,0.278,3.5,0,Somalia_2012,0.5877866649021191,5.860786223465865,6.75,43.666666666666664,31
2011,53.1,329.0,0.01,3.751715442,17298,22.4,7.15,12430736.0,0.278,3.5,0,Somalia_2011,0.5877866649021191,5.4638318050256105,6.800000000000001,44.0,31
2010,52.4,336.0,0.01,3.751715442,115,22.0,7.15,12060277.0,0.278,3.5,0,Somalia_2010,0.5877866649021191,5.393627546352362,6.9,45.333333333333336,31
2009,52.2,335.0,0.01,3.751715442,13,21.5,7.15,11694769.0,0.278,3.5,0,Somalia_2009,0.5877866649021191,5.5134287461649825,7.0,41.666666666666664,32
2008,51.9,336.0,0.01,67.76269089,1081,21.1,3.17,11338321.0,0.37,6.7,0,Somalia_2008,0.6418538861723948,6.230481447578482,7.1,22.666666666666668,32
2007,51.5,34.0,0.01,31.09435342,1149,2.7,3.12,10993605.0,0.489,7.9,0,Somalia_2007,0.6418538861723948,6.175867270105761,7.199999999999999,5.333333333333333,32
2006,51.5,337.0,0.01,10.42496,7,2.2,8.2,10660670.0,0.338,5.5,0,Somalia_2006,0.6418538861723948,6.129050210060545,7.300000000000001,38.0,32
2005,51.6,334.0,0.01,3.751715442,0,19.8,7.15,10339261.0,0.278,3.5,0,Somalia_2005,0.6418538861723948,6.089044875446846,7.4,37.333333333333336,32
2004,51.2,341.0,0.01,42.56331585,12008,19.4,5.17,10028127.0,0.456,8.2,0,Somalia_2004,0.6418538861723948,5.929589143389895,7.5,11.0,31
2003,51.1,344.0,0.01,42.56331585,8257,19.0,5.17,9726905.0,0.456,8.2,0,Somalia_2003,0.6418538861723948,5.659482215759621,7.6,11.666666666666666,30
2002,58.0,348.0,0.01,42.56331585,9559,18.6,5.17,9434606.0,0.456,8.2,0,Somalia_2002,0.6418538861723948,5.442417710521793,7.699999999999999,11.666666666666666,30
2001,57.0,352.0,0.01,3.751715442,3571,18.2,7.15,9150056.0,0.278,3.5,0,Somalia_2001,0.5877866649021191,5.5053315359323625,7.800000000000001,36.0,29
2000,55.0,355.0,0.01,3.751715442,3965,17.8,7.15,8872254.0,0.278,3.5,0,Somalia_2000,0.5877866649021191,5.958424693029782,7.95,37.333333333333336,29
2015,62.9,328.0,7.38,922.0507313,17,51.1,8.8,5511976.68,0.665,13.0,0,South Africa_2015,1.5260563034950492,8.660561246552739,4.85,75.0,10
2014,62.0,347.0,7.38,922.0507313,66,5.3,8.8,54146734.74,0.66,13.0,0,South Africa_2014,1.547562508716013,8.77657233700026,5.4,54.0,10
2013,69.0,371.0,7.34,978.5905287,25,49.5,8.78,53311955.61,0.652,12.8,0,South Africa_2013,1.7047480922384253,8.83607647695397,5.95,51.0,11
2012,59.2,48.0,7.38,1089.954838,32,48.7,8.79,5256515.8,0.644,12.8,0,South Africa_2012,2.151762203259462,8.929192067630968,6.65,66.0,13
2011,58.9,413.0,7.38,123.753335,92,47.9,8.61,51729345.36,0.638,12.8,0,South Africa_2011,2.2512917986064953,6.746358336292283,7.3,71.33333333333333,15
2010,58.0,428.0,7.28,1038.885632,12499,47.2,8.5,5979432.36,0.63,12.8,0,South Africa_2010,2.4849066497880004,8.904326139600954,8.1,71.66666666666667,19
2009,56.5,449.0,7.6,782.5987144,5857,46.4,8.39,5255813.11,0.622,12.8,0,South Africa_2009,2.995732273553991,8.680948184672353,8.95,75.0,24
2008,55.3,473.0,8.19,780.0336423,39,45.7,7.75,49557573.3,0.616,12.9,0,South Africa_2008,3.1986731175506815,8.663472928483632,5.3,77.33333333333333,25
2007,54.5,486.0,8.48,805.490079,31,45.0,7.53,48883844.99,0.612,12.9,0,South Africa_2007,3.3105430133940246,8.72036255460655,10.7,81.33333333333333,28
2006,54.0,496.0,8.5,732.1255305,81,44.3,7.57,4823384.48,0.609,12.9,0,South Africa_2006,3.370738174177447,8.636350366954254,7.2,81.33333333333333,28
2005,53.8,498.0,8.69,709.3170967,615,43.6,7.77,476667.24,0.609,12.9,0,South Africa_2005,3.417726683613366,8.597045294956729,12.75,77.66666666666667,29
2004,53.7,497.0,6.96,622.043809,830,42.9,7.93,4717.99,0.611,12.9,0,South Africa_2004,3.4242626545931514,8.489722684447493,13.8,74.33333333333333,28
2003,54.0,485.0,6.93,519.1563781,244,42.2,8.26,46418193.9,0.613,12.9,0,South Africa_2003,3.3978584803966405,8.236601323950346,14.8,49.0,27
2002,54.9,459.0,7.04,346.5316007,1043,41.6,8.9,45855482.88,0.62,12.9,0,South Africa_2002,3.3178157727231046,7.831775366674256,15.8,28.666666666666668,25
2001,56.0,429.0,7.38,365.2585722,1166,4.9,8.31,45312937.0,0.629,13.0,0,South Africa_2001,3.2188758248682006,7.894609222047529,16.75,71.33333333333333,24
2000,57.3,397.0,7.3,45.96380839,1459,4.1,8.7,44896856.0,0.635,13.0,0,South Africa_2000,3.104586678466073,5.823712241472547,17.700000000000003,72.33333333333333,22
2015,82.8,56.0,0.01,42.98847625,115,66.6,7.37,46447697.0,0.882,17.7,1,Spain_2015,0.09531017980432487,10.153656433539338,0.55,97.0,0
2014,82.6,58.0,0.01,42.98847625,154,66.0,9.3,4648882.0,0.877,17.6,1,Spain_2014,0.09531017980432487,5.695320943324161,0.55,96.66666666666667,0
2013,82.4,6.0,9.25,423.680459,131,65.4,9.1,466245.0,0.874,17.5,1,Spain_2013,0.09531017980432487,7.980343253739154,0.55,95.66666666666667,1
2012,82.0,61.0,9.35,4255.781693,1204,64.8,9.39,4677355.0,0.871,17.2,1,Spain_2012,0.09531017980432487,10.259877719329697,0.55,96.66666666666667,1
2011,82.1,63.0,9.62,4873.8188,3802,64.1,9.48,46742697.0,0.867,16.9,1,Spain_2011,0.09531017980432487,10.368328445262575,0.55,97.0,1
2010,81.9,64.0,9.78,578.7417172,302,63.5,9.56,46576897.0,0.86,16.4,1,Spain_2010,0.09531017980432487,8.226099439130914,0.55,97.0,1
2009,81.6,66.0,9.99,5047.254058,41,62.9,9.52,46362946.0,0.858,16.3,1,Spain_2009,0.09531017980432487,10.383889002224352,0.55,96.0,0
2008,81.3,7.0,10.24,5596.535203,297,62.3,8.8,4595416.0,0.854,16.1,1,Spain_2008,0.09531017980432487,10.479531546633597,0.55,97.0,0
2007,89.0,72.0,11.05,510.9327012,267,61.7,8.36,4522683.0,0.849,16.0,1,Spain_2007,0.09531017980432487,8.095724912925371,0.55,96.0,0
2006,88.0,73.0,11.86,4460.390006,362,61.1,8.23,44397319.0,0.844,15.9,1,Spain_2006,0.09531017980432487,10.257087090257363,0.55,97.66666666666667,0
2005,81.0,77.0,11.92,405.4475981,22,6.5,8.12,43653155.0,0.837,15.8,1,Spain_2005,0.09531017980432487,7.883339846392866,0.55,96.0,0
2004,81.0,79.0,11.96,3715.370095,26,59.9,8.5,42921895.0,0.833,15.6,1,Spain_2004,0.09531017980432487,10.12341176092239,0.55,97.0,0
2003,79.4,83.0,12.09,3205.019918,256,59.3,7.99,42187645.0,0.83,15.6,1,Spain_2003,0.09531017980432487,9.975658160997883,0.55,92.66666666666667,0
2002,79.5,83.0,12.26,228.3543024,67,58.8,7.25,41431558.0,0.828,15.7,1,Spain_2002,0.09531017980432487,7.450390806252132,0.55,92.66666666666667,0
2001,79.4,84.0,9.86,2044.169761,0,58.2,7.24,485412.0,0.825,15.7,1,Spain_2001,0.09531017980432487,9.63721540322353,0.55,91.33333333333333,0
2000,79.1,86.0,11.12,1934.398154,152,57.6,7.21,4567864.0,0.82,15.7,1,Spain_2000,0.09531017980432487,9.594089315142224,0.55,89.0,0
2015,74.9,138.0,2.37,42.7308283,1568,23.4,3.43,2966.0,0.764,14.0,0,Sri Lanka_2015,0.09531017980432487,8.254760644417548,15.05,99.0,0
2014,74.7,141.0,2.37,42.7308283,1686,22.7,3.5,2771.0,0.76,14.0,0,Sri Lanka_2014,0.09531017980432487,5.949469833971973,15.1,99.0,0
2013,74.6,142.0,2.56,41.62053588,2107,21.9,3.68,2585.0,0.757,13.8,0,Sri Lanka_2013,0.09531017980432487,5.892443268185797,15.149999999999999,99.0,0
2012,74.5,143.0,2.8,20.76877311,51,21.2,3.21,2425.0,0.752,13.7,0,Sri Lanka_2012,0.09531017980432487,5.818661668612694,15.25,99.0,1
2011,74.5,141.0,3.03,20.83302367,60,2.5,3.28,2271.0,0.746,13.6,0,Sri Lanka_2011,0.09531017980432487,5.780720722322684,15.3,99.0,1
2010,74.5,138.0,2.31,191.7267589,79,19.8,3.43,2119.0,0.739,13.5,0,Sri Lanka_2010,0.09531017980432487,7.9446734102720065,15.3,99.0,1
2009,71.8,183.0,2.05,13.39092189,21,19.2,3.37,19968.0,0.735,13.4,0,Sri Lanka_2009,0.09531017980432487,5.383033371185009,15.350000000000001,97.0,0
2008,72.3,172.0,2.1,17.81424344,33,18.5,3.44,19817.0,0.731,13.3,0,Sri Lanka_2008,0.09531017980432487,5.543180107379168,15.4,98.0,0
2007,73.7,146.0,2.29,127.6377505,44,17.9,3.76,19668.0,0.725,13.2,0,Sri Lanka_2007,0.09531017980432487,7.405991814867911,15.45,98.0,1
2006,73.8,145.0,1.96,120.2471713,0,17.2,4.6,1952.0,0.718,13.1,0,Sri Lanka_2006,0.09531017980432487,7.279154063219738,15.45,98.0,1
2005,74.2,138.0,1.97,97.76637062,3,16.6,4.6,19373.0,0.712,12.9,0,Sri Lanka_2005,0.09531017980432487,7.139561925095766,15.45,99.0,1
2004,69.1,197.0,1.56,15.35342268,35,16.1,4.28,19228.0,0.705,12.8,0,Sri Lanka_2004,0.09531017980432487,5.168602681021639,15.45,85.33333333333333,4
2003,73.9,146.0,1.69,72.4280894,65,15.6,3.95,1983.0,0.697,12.7,0,Sri Lanka_2003,0.09531017980432487,6.898164204520663,15.45,76.33333333333333,0
2002,73.7,149.0,1.62,59.63595674,139,15.1,3.89,18939.0,0.699,12.6,0,Sri Lanka_2002,0.09531017980432487,6.773248832404116,15.5,76.0,0
2001,72.7,16.0,1.68,53.61278637,309,14.6,3.81,18797.0,0.686,12.5,0,Sri Lanka_2001,0.09531017980432487,6.731852820025865,15.5,96.66666666666667,1
2000,71.5,175.0,1.45,60.4909815,16527,14.1,3.77,18655.0,0.677,12.4,0,Sri Lanka_2000,0.09531017980432487,6.7758365031062855,15.4,98.33333333333333,1
2015,64.1,225.0,0.01,253.6086508,3585,26.7,8.2,3864783.0,0.488,7.2,0,Sudan_2015,0.262364264467491,7.829982221044842,6.65,93.0,27
2014,63.8,229.0,0.01,253.6086508,676,28.0,8.43,37737913.0,0.485,7.2,0,Sudan_2014,0.262364264467491,7.686115603596239,6.35,94.0,27
2013,63.5,232.0,0.01,227.8353208,2813,28.0,8.42,36849918.0,0.478,7.0,0,Sudan_2013,0.262364264467491,7.578998300474076,6.35,93.0,28
2012,63.2,235.0,0.01,220.522192,8523,26.7,8.2,3599192.0,0.468,6.8,0,Sudan_2012,0.262364264467491,7.546390491831213,6.65,92.0,28
2011,62.7,241.0,2.12,196.6892153,5616,28.0,8.3,35167314.0,0.463,7.0,0,Sudan_2011,0.262364264467491,7.419295301704415,6.35,93.0,30
2010,62.5,243.0,1.77,172.0097884,680,18.0,7.97,34385963.0,0.461,7.0,0,Sudan_2010,0.262364264467491,7.298092447993557,7.55,31.0,30
2009,62.0,248.0,1.99,17.0536929,68,14.6,8.4,3365619.0,0.456,6.8,0,Sudan_2009,0.262364264467491,7.1130479519943535,13.5,78.0,31
2008,61.8,251.0,2.01,128.6362711,129,26.1,8.17,32955496.0,0.444,6.3,0,Sudan_2008,0.262364264467491,7.1643559086483934,6.85,83.0,31
2007,61.4,254.0,2.01,86.13166944,327,26.1,4.72,32282526.0,0.44,6.4,0,Sudan_2007,0.262364264467491,7.018128888063355,6.85,82.0,32
2006,61.0,26.0,1.9,60.3368571,228,35.1,3.93,316764.0,0.43,6.2,0,Sudan_2006,0.18232155679395465,6.796688920921944,13.8,53.666666666666664,33
2005,67.0,261.0,1.55,37.59039592,1374,14.6,3.18,3911914.0,0.423,6.1,0,Sudan_2005,0.18232155679395465,6.523200999917113,13.5,59.333333333333336,35
2004,59.7,278.0,1.59,37.04479956,9562,11.4,3.39,3186341.0,0.415,5.7,0,Sudan_2004,0.18232155679395465,6.3395996837198485,18.85,75.33333333333333,34
2003,59.6,278.0,1.74,35.35264737,4381,17.2,3.18,29435944.0,0.409,5.6,0,Sudan_2003,0.18232155679395465,6.171154473364513,18.2,68.66666666666667,35
2002,59.4,277.0,1.59,30.62287548,4529,18.0,2.95,28679565.0,0.403,5.6,0,Sudan_2002,0.18232155679395465,6.023814973652501,7.55,29.0,36
2001,58.9,283.0,1.81,28.88069657,4362,17.2,2.96,279455.0,0.399,5.6,0,Sudan_2001,0.18232155679395465,5.936283297566354,18.2,66.66666666666667,37
2000,58.6,284.0,1.76,30.86000992,2875,17.2,3.23,2725535.0,0.394,5.5,0,Sudan_2000,0.09531017980432487,5.892633860083897,18.2,64.0,38
2015,71.6,176.0,6.32,1132.432517,0,58.3,5.96,55328.0,0.723,12.7,0,Suriname_2015,0.33647223662121295,9.084775172354892,3.5,89.0,0
2014,71.4,178.0,6.32,1132.432517,0,57.7,5.69,547928.0,0.722,12.7,0,Suriname_2014,0.33647223662121295,9.165914373118916,3.5,85.0,0
2013,71.2,179.0,6.02,1122.972967,0,57.0,5.96,54254.0,0.719,12.7,0,Suriname_2013,0.33647223662121295,9.15752686791839,3.5,86.0,0
2012,71.3,178.0,5.73,1168.324095,0,56.3,6.9,53777.0,0.708,12.7,0,Suriname_2012,0.6418538861723948,9.134906816563518,3.45,84.0,0
2011,76.0,187.0,5.64,989.1263558,0,55.5,5.93,531589.0,0.704,12.5,0,Suriname_2011,0.09531017980432487,9.026414759772946,3.45,86.0,0
2010,73.0,19.0,5.26,99.08095375,0,54.8,5.81,52613.0,0.7,12.3,0,Suriname_2010,0.4054651081081644,6.7266090152606255,3.45,92.66666666666667,0
2009,70.0,196.0,5.13,885.0739766,0,54.1,6.14,52619.0,0.696,12.1,0,Suriname_2009,0.4700036292457356,8.915278036256396,3.45,86.33333333333333,0
2008,69.8,196.0,4.94,815.4355995,0,53.3,5.92,515148.0,0.691,11.9,0,Suriname_2008,0.7884573603642702,8.833340724648975,3.45,84.66666666666667,0
2007,69.5,22.0,4.72,685.0299083,0,52.6,5.92,5975.0,0.684,11.7,0,Suriname_2007,0.5877866649021191,8.659108528354782,3.45,84.0,0
2006,69.3,199.0,4.52,72.800168,0,51.8,6.22,5437.0,0.678,11.5,0,Suriname_2006,0.4700036292457356,6.270837191688622,3.45,84.0,0
2005,68.9,25.0,4.47,418.9206608,0,51.1,6.78,498946.0,0.672,11.3,0,Suriname_2005,0.4700036292457356,8.187823611106682,3.45,83.33333333333333,0
2004,68.3,214.0,4.55,4.23257668,0,5.4,6.88,49363.0,0.672,11.1,0,Suriname_2004,0.6418538861723948,3.6240136794347655,3.5,84.33333333333333,0
2003,68.0,223.0,4.53,32.3662077,0,49.7,6.62,488332.0,0.666,10.9,0,Suriname_2003,0.6931471805599453,5.576478887028474,3.5,77.0,0
2002,67.9,221.0,4.41,250.7112373,0,49.0,7.14,48344.0,0.666,11.0,0,Suriname_2002,0.9555114450274363,7.711331070481331,3.5,76.33333333333333,0
2001,67.7,219.0,4.23,191.2135044,0,48.3,8.38,47774.0,0.666,11.0,0,Suriname_2001,1.0296194171811581,7.377618348349796,3.55,71.66666666666667,0
2000,67.4,224.0,4.29,268.1837972,0,47.6,9.65,47239.0,0.587,11.1,0,Suriname_2000,0.33647223662121295,7.544130124693459,3.6,52.333333333333336,0
2015,58.9,373.0,0.01,574.3895102,0,32.3,6.81,131911.0,0.541,11.4,0,Swaziland_2015,2.0918640616783932,8.051317067488753,4.05,34.0,1
2014,58.4,382.0,0.01,574.3895102,0,31.8,9.25,129597.0,0.541,11.4,0,Swaziland_2014,2.1162555148025524,8.150569404308944,4.3,98.0,1
2013,57.6,393.0,0.01,708.9556648,0,31.2,9.66,1271456.0,0.539,11.4,0,Swaziland_2013,2.379546134130174,8.188622377772248,4.55,98.0,1
2012,56.5,412.0,0.01,720.2333929,0,3.7,8.76,1248158.0,0.534,11.3,0,Swaziland_2012,2.580216829592325,8.256481582760511,4.85,94.0,1
2011,55.0,438.0,5.2,735.7090978,0,3.2,8.61,1225258.0,0.526,11.2,0,Swaziland_2011,2.8154087194227095,8.277735599355461,5.15,89.0,1
2010,53.6,459.0,4.93,56.93670561,313,29.7,8.47,122843.0,0.523,11.0,0,Swaziland_2010,3.1179499062782403,5.914149650572416,5.5,89.0,2
2009,52.6,46.0,4.9,47.6164523,26,29.3,8.46,118675.0,0.519,10.8,0,Swaziland_2009,3.5467396869528134,5.809694213362684,5.85,88.33333333333333,1
2008,51.4,477.0,4.87,413.0063027,1,28.9,8.19,1158897.0,0.514,10.6,0,Swaziland_2008,3.7184382563554808,7.95276931080637,6.199999999999999,62.0,1
2007,50.0,51.0,5.55,43.3664999,0,28.5,7.5,1138434.0,0.508,10.5,0,Swaziland_2007,3.730501128804756,5.853603738931443,6.6,89.0,1
